0,1
0.1,0.99
0.2,0.961176
0.3,0.916742
0.4,0.861104
0.5,0.798887
0.6,0.73418
0.7,0.670145
0.8,0.608952
0.9,0.551905
1,0.499638
1.1,0.452322
1.2,0.409831
1.3,0.371869
1.4,0.338054
1.5,0.307976
1.6,0.281226
1.7,0.257423
1.8,0.236215
1.9,0.217289
2,0.200364
2.1,0.185197
2.2,0.171574
2.3,0.159308
2.4,0.148238
2.5,0.138223
2.6,0.129141
2.7,0.120885
2.8,0.113364
2.9,0.106497
3,0.100212
3.1,0.0944489
3.2,0.0891532
3.3,0.0842774
3.4,0.0797796
3.5,0.075623
3.6,0.0717747
3.7,0.0682058
3.8,0.0648907
3.9,0.0618063
4,0.0589322
4.1,0.0562501
4.2,0.0537437
4.3,0.0513982
4.4,0.0492003
4.5,0.0471382
4.6,0.045201
4.7,0.0433791
4.8,0.0416636
4.9,0.0400465
5,0.0385205
5.1,0.037079
5.2,0.035716
5.3,0.0344258
5.4,0.0332036
5.5,0.0320446
5.6,0.0309446
5.7,0.0298997
5.8,0.0289064
5.9,0.0279613
6,0.0270613
6.1,0.0262038
6.2,0.025386
6.3,0.0246056
6.4,0.0238603
6.5,0.0231482
6.6,0.0224672
6.7,0.0218156
6.8,0.0211918
6.9,0.0205941
7,0.0200212
7.1,0.0194718
7.2,0.0189445
7.3,0.0184382
7.4,0.0179518
7.5,0.0174843
7.6,0.0170347
7.7,0.0166021
7.8,0.0161858
7.9,0.0157848
8,0.0153984
8.1,0.015026
8.2,0.0146669
8.3,0.0143204
8.4,0.0139861
8.5,0.0136632
8.6,0.0133514
8.7,0.01305
8.8,0.0127587
8.9,0.012477
9,0.0122045
9.1,0.0119408
9.2,0.0116855
9.3,0.0114383
9.4,0.0111988
9.5,0.0109667
9.6,0.0107418
9.7,0.0105237
9.8,0.0103121
9.9,0.0101068
10,0.00990759
