0,1
0.1,0.942308
0.2,0.843224
0.3,0.726999
0.4,0.61337
0.5,0.512836
0.6,0.428532
0.7,0.359666
0.8,0.303983
0.9,0.259006
1,0.222534
1.1,0.192765
1.2,0.168277
1.3,0.147966
1.4,0.130983
1.5,0.116667
1.6,0.104508
1.7,0.0941069
1.8,0.0851492
1.9,0.0773862
2,0.0706188
2.1,0.064687
2.2,0.0594611
2.3,0.054835
2.4,0.0507216
2.5,0.0470489
2.6,0.0437568
2.7,0.040795
2.8,0.0381212
2.9,0.0356997
3,0.0334999
3.1,0.0314958
3.2,0.029665
3.3,0.0279882
3.4,0.0264488
3.5,0.0250322
3.6,0.0237258
3.7,0.0225185
3.8,0.0214007
3.9,0.0203636
4,0.0193998
4.1,0.0185025
4.2,0.0176658
4.3,0.0168844
4.4,0.0161535
4.5,0.0154689
4.6,0.0148267
4.7,0.0142236
4.8,0.0136564
4.9,0.0131224
5,0.012619
5.1,0.012144
5.2,0.0116952
5.3,0.0112708
5.4,0.010869
5.5,0.0104882
5.6,0.0101271
5.7,0.00978427
5.8,0.00945852
5.9,0.00914874
6,0.00885389
6.1,0.00857305
6.2,0.00830533
6.3,0.00804994
6.4,0.00780612
6.5,0.0075732
6.6,0.00735053
6.7,0.00713753
6.8,0.00693363
6.9,0.00673834
7,0.00655117
7.1,0.00637168
7.2,0.00619945
7.3,0.00603411
7.4,0.00587528
7.5,0.00572264
7.6,0.00557586
7.7,0.00543465
7.8,0.00529873
7.9,0.00516784
8,0.00504173
8.1,0.00492018
8.2,0.00480297
8.3,0.00468989
8.4,0.00458075
8.5,0.00447538
8.6,0.0043736
8.7,0.00427524
8.8,0.00418017
8.9,0.00408823
9,0.00399928
9.1,0.00391321
9.2,0.00382988
9.3,0.00374918
9.4,0.003671
9.5,0.00359525
9.6,0.00352181
9.7,0.00345059
9.8,0.00338152
9.9,0.00331449
10,0.00324944
10.1,0.00318628
10.2,0.00312495
10.3,0.00306537
10.4,0.00300747
10.5,0.0029512
10.6,0.00289649
10.7,0.00284329
10.8,0.00279154
10.9,0.00274119
11,0.00269218
11.1,0.00264448
11.2,0.00259804
11.3,0.00255281
11.4,0.00250874
11.5,0.00246581
11.6,0.00242397
11.7,0.00238319
11.8,0.00234342
11.9,0.00230465
12,0.00226682
12.1,0.00222992
12.2,0.00219391
12.3,0.00215877
12.4,0.00212447
12.5,0.00209097
12.6,0.00205826
12.7,0.00202632
12.8,0.00199511
12.9,0.00196461
13,0.00193481
13.1,0.00190568
13.2,0.00187721
13.3,0.00184936
13.4,0.00182213
13.5,0.0017955
13.6,0.00176945
13.7,0.00174396
13.8,0.00171902
13.9,0.00169461
14,0.00167071
14.1,0.00164732
14.2,0.00162441
14.3,0.00160198
14.4,0.00158001
14.5,0.00155849
14.6,0.0015374
14.7,0.00151674
14.8,0.0014965
14.9,0.00147665
15,0.0014572
15.1,0.00143813
15.2,0.00141943
15.3,0.00140109
15.4,0.00138311
15.5,0.00136547
15.6,0.00134817
15.7,0.00133119
15.8,0.00131453
15.9,0.00129818
16,0.00128214
16.1,0.00126639
16.2,0.00125093
16.3,0.00123575
16.4,0.00122084
16.5,0.0012062
16.6,0.00119183
16.7,0.00117771
16.8,0.00116383
16.9,0.00115021
17,0.00113682
17.1,0.00112366
17.2,0.00111073
17.3,0.00109802
17.4,0.00108553
17.5,0.00107325
17.6,0.00106118
17.7,0.00104931
17.8,0.00103764
17.9,0.00102616
18,0.00101487
18.1,0.00100377
18.2,0.000992843
18.3,0.000982097
18.4,0.000971525
18.5,0.000961123
18.6,0.000950887
18.7,0.000940814
18.8,0.0009309
18.9,0.000921142
19,0.000911536
19.1,0.00090208
19.2,0.00089277
19.3,0.000883603
19.4,0.000874577
19.5,0.000865689
19.6,0.000856935
19.7,0.000848313
19.8,0.000839821
19.9,0.000831456
20,0.000823215
