0,1
0.1,0.904762
0.2,0.818594
0.3,0.740633
0.4,0.670096
0.5,0.606278
0.6,0.548537
0.7,0.496295
0.8,0.449029
0.9,0.406264
1,0.367573
1.1,0.332566
1.2,0.300893
1.3,0.272236
1.4,0.246309
1.5,0.222851
1.6,0.201627
1.7,0.182425
1.8,0.165051
1.9,0.149332
2,0.13511
2.1,0.122242
2.2,0.1106
2.3,0.100067
2.4,0.0905364
2.5,0.0819139
2.6,0.0741126
2.7,0.0670542
2.8,0.0606681
2.9,0.0548902
3,0.0496626
3.1,0.0449328
3.2,0.0406535
3.3,0.0367817
3.4,0.0332787
3.5,0.0301093
3.6,0.0272418
3.7,0.0246473
3.8,0.0222999
3.9,0.0201761
4,0.0182546
4.1,0.0165161
4.2,0.0149431
4.3,0.01352
4.4,0.0122323
4.5,0.0110674
4.6,0.0100133
4.7,0.00905967
4.8,0.00819684
4.9,0.00741619
5,0.00670989
5.1,0.00607085
5.2,0.00549268
5.3,0.00496956
5.4,0.00449627
5.5,0.00406806
5.6,0.00368062
5.7,0.00333009
5.8,0.00301293
5.9,0.00272599
6,0.00246637
6.1,0.00223148
6.2,0.00201896
6.3,0.00182668
6.4,0.00165271
6.5,0.00149531
6.6,0.0013529
6.7,0.00122405
6.8,0.00110747
6.9,0.001002
7,0.00090657
7.1,0.00082023
7.2,0.000742113
7.3,0.000671436
7.4,0.000607489
7.5,0.000549633
7.6,0.000497287
7.7,0.000449927
7.8,0.000407076
7.9,0.000368307
8,0.00033323
8.1,0.000301494
8.2,0.00027278
8.3,0.000246801
8.4,0.000223296
8.5,0.00020203
8.6,0.000182789
8.7,0.000165381
8.8,0.00014963
8.9,0.00013538
9,0.000122486
9.1,0.000110821
9.2,0.000100267
9.3,9.07174e-05
9.4,8.20776e-05
9.5,7.42607e-05
9.6,6.71883e-05
9.7,6.07894e-05
9.8,5.49999e-05
9.9,4.97618e-05
10,4.50226e-05
10.1,4.07347e-05
10.2,3.68552e-05
10.3,3.33452e-05
10.4,3.01695e-05
10.5,2.72962e-05
10.6,2.46966e-05
10.7,2.23445e-05
10.8,2.02165e-05
10.9,1.82911e-05
11,1.65491e-05
11.1,1.4973e-05
11.2,1.3547e-05
11.3,1.22568e-05
11.4,1.10895e-05
11.5,1.00333e-05
11.6,9.07778e-06
11.7,8.21323e-06
11.8,7.43101e-06
11.9,6.7233e-06
12,6.08299e-06
12.1,5.50365e-06
12.2,4.9795e-06
12.3,4.50526e-06
12.4,4.07619e-06
12.5,3.68798e-06
12.6,3.33674e-06
12.7,3.01896e-06
12.8,2.73144e-06
12.9,2.4713e-06
13,2.23594e-06
13.1,2.02299e-06
13.2,1.83033e-06
13.3,1.65601e-06
13.4,1.49829e-06
13.5,1.3556e-06
13.6,1.22649e-06
13.7,1.10969e-06
13.8,1.004e-06
13.9,9.08382e-07
14,8.2187e-07
14.1,7.43596e-07
14.2,6.72778e-07
14.3,6.08703e-07
14.4,5.50732e-07
14.5,4.98281e-07
14.6,4.50826e-07
14.7,4.0789e-07
14.8,3.69043e-07
14.9,3.33896e-07
15,3.02097e-07
15.1,2.73326e-07
15.2,2.47295e-07
15.3,2.23743e-07
15.4,2.02434e-07
15.5,1.83154e-07
15.6,1.65711e-07
15.7,1.49929e-07
15.8,1.3565e-07
15.9,1.22731e-07
16,1.11042e-07
16.1,1.00467e-07
16.2,9.08987e-08
16.3,8.22417e-08
16.4,7.44091e-08
16.5,6.73225e-08
16.6,6.09109e-08
16.7,5.51098e-08
16.8,4.98613e-08
16.9,4.51126e-08
17,4.08162e-08
17.1,3.69289e-08
17.2,3.34119e-08
17.3,3.02298e-08
17.4,2.73508e-08
17.5,2.47459e-08
17.6,2.23892e-08
17.7,2.02569e-08
17.8,1.83276e-08
17.9,1.65821e-08
18,1.50029e-08
18.1,1.3574e-08
18.2,1.22813e-08
18.3,1.11116e-08
18.4,1.00534e-08
18.5,9.09592e-09
18.6,8.22964e-09
18.7,7.44587e-09
18.8,6.73674e-09
18.9,6.09514e-09
19,5.51465e-09
19.1,4.98945e-09
19.2,4.51426e-09
19.3,4.08433e-09
19.4,3.69535e-09
19.5,3.34341e-09
19.6,3.02499e-09
19.7,2.7369e-09
19.8,2.47624e-09
19.9,2.24041e-09
20,2.02703e-09
